Reading #,Wind Spd
1659,5.450324005
1660,5.450324005
1661,4.541936671
1662,4.239140892
1663,4.541936671
1664,6.055915561
1665,7.267098673
1666,6.964302895
1667,6.661507117
1668,8.175486007
1669,8.175486007
1670,7.569894451
1671,7.267098673
1672,6.964302895
1673,6.964302895
1674,6.358711339
1675,7.872690229
1676,7.872690229
1677,10.90064801
1678,5.450324005
1679,5.450324005
1680,9.386669119
1681,3.936345114
1682,4.541936671
1683,6.358711339
1684,8.175486007
1685,7.267098673
1686,4.844732449
1687,4.239140892
1688,3.02795778
1689,4.239140892
1690,3.330753558
1691,3.633549336
1692,4.844732449
1693,3.02795778
1694,2.422366224
1695,1.211183112
1696,4.239140892
1697,1.51397889
1698,5.147528227
1699,3.02795778
1700,2.119570446
1701,4.239140892
1702,6.358711339
1703,6.358711339
1704,5.450324005
1705,6.358711339
1706,6.358711339
1707,8.478281785
1708,7.872690229
1709,6.964302895
1710,8.175486007
1711,6.358711339
1712,6.661507117
1713,6.358711339
1714,7.267098673
1715,7.872690229
1716,5.753119783
1717,6.661507117
1718,9.386669119
1719,10.29505645
1720,7.872690229
1721,6.358711339
1722,5.147528227
1723,9.992260675
1724,5.450324005
1725,6.358711339
1726,5.450324005
1727,6.661507117
1728,6.661507117
1729,8.478281785
1730,7.872690229
1731,6.964302895
1732,6.964302895
1733,6.964302895
1734,8.175486007
1735,9.386669119
1736,9.386669119
1737,8.781077563
1738,9.992260675
1739,8.478281785
1740,12.11183112
1741,10.90064801
1742,11.20344379
1743,12.11183112
1744,11.80903534
1745,9.386669119
1746,12.71742268
1747,8.781077563
1748,7.569894451
1749,8.781077563
1750,10.90064801
1751,11.20344379
1752,11.20344379
1753,7.872690229
1754,7.872690229
1755,9.083873341
1756,7.267098673
1757,6.055915561
1758,5.753119783
1759,7.569894451
1760,7.569894451
1761,10.59785223
1762,8.478281785
1763,7.267098673
1764,8.175486007
1765,6.964302895
1766,6.055915561
1767,5.147528227
1768,6.964302895
1769,8.175486007
1770,7.267098673
1771,8.175486007
1772,6.661507117
1773,7.872690229
1774,9.386669119
1775,6.358711339
1776,7.267098673
1777,7.872690229
1778,6.964302895
1779,9.386669119
1780,8.175486007
1781,9.386669119
1782,8.478281785
1783,9.083873341
1784,9.992260675
1785,9.083873341
1786,8.175486007
1787,7.872690229
1788,8.781077563
1789,9.083873341
1790,8.175486007
1791,7.569894451
1792,7.267098673
1793,7.267098673
1794,6.661507117
1795,6.358711339
1796,6.055915561
1797,6.358711339
1798,6.964302895
1799,6.358711339
1800,6.055915561
1801,3.330753558
1802,2.422366224
1803,0.302795778
1804,1.211183112
1805,2.422366224
1806,2.422366224
1807,4.239140892
1808,5.753119783
1809,5.147528227
1810,4.844732449
1811,4.844732449
1812,5.147528227
1813,6.964302895
1814,6.964302895
1815,7.872690229
1816,7.267098673
1817,5.753119783
1818,6.661507117
1819,5.753119783
1820,5.147528227
1821,4.541936671
1822,3.02795778
1823,4.239140892
1824,2.725162002
1825,3.02795778
1826,1.211183112
1827,1.51397889
1828,3.936345114
1829,3.633549336
1830,3.633549336
1831,2.422366224
1832,3.02795778
1833,3.633549336
1834,3.936345114
1835,3.02795778
1836,4.541936671
1837,7.267098673
1838,5.147528227
1839,4.541936671
1840,3.936345114
1841,7.267098673
1842,6.055915561
1843,6.661507117
1844,5.753119783
1845,3.936345114
1846,5.753119783
1847,4.844732449
1848,3.936345114
1849,4.541936671
1850,4.239140892
1851,3.330753558
1852,3.936345114
1853,2.119570446
1854,1.51397889
1855,2.119570446
1856,2.119570446
1857,2.119570446
1858,2.725162002
1859,3.633549336
1860,3.02795778
1861,2.422366224
1862,3.633549336
1863,3.936345114
1864,5.147528227
1865,3.633549336
1866,3.936345114
1867,3.633549336
1868,4.541936671
1869,3.936345114
1870,3.633549336
1871,3.330753558
1872,2.725162002
1873,5.147528227
1874,6.055915561
1875,5.147528227
1876,3.633549336
1877,4.541936671
1878,5.147528227
1879,3.936345114
1880,4.239140892
1881,4.844732449
1882,4.844732449
1883,4.239140892
1884,3.936345114
1885,3.330753558
1886,3.633549336
1887,3.02795778
1888,4.541936671
1889,4.239140892
1890,3.633549336
1891,2.725162002
1892,2.422366224
1893,3.02795778
1894,5.753119783
1895,6.358711339
1896,6.358711339
1897,5.753119783
1898,5.753119783
1899,6.964302895
1900,5.753119783
1901,5.753119783
1902,5.147528227
1903,4.844732449
1904,3.633549336
1905,7.267098673
1906,6.964302895
1907,7.267098673
1908,6.964302895
1909,6.964302895
1910,5.147528227
1911,5.450324005
1912,5.450324005
1913,4.844732449
1914,3.02795778
1915,2.119570446
1916,4.541936671
1917,5.147528227
1918,6.661507117
1919,7.267098673
1920,6.358711339
1921,6.661507117
1922,8.781077563
1923,6.358711339
1924,7.569894451
1925,6.358711339
1926,1.51397889
1927,9.689464897
1928,6.964302895
1929,5.753119783
1930,6.661507117
1931,7.569894451
1932,7.872690229
1933,7.569894451
1934,6.055915561
1935,7.872690229
1936,10.29505645
1937,10.29505645
1938,9.083873341
1939,10.59785223
1940,9.083873341
1941,9.689464897
1942,11.20344379
1943,9.689464897
1944,10.29505645
1945,10.29505645
1946,8.478281785
1947,7.569894451
1948,6.358711339
1949,8.478281785
1950,7.569894451
1951,7.267098673
1952,7.872690229
1953,7.872690229
1954,8.478281785
1955,9.992260675
1956,8.478281785
1957,9.386669119
1958,9.689464897
1959,9.689464897
1960,8.781077563
1961,6.055915561
1962,7.267098673
1963,5.753119783
1964,4.239140892
1965,1.211183112
1966,2.422366224
1967,3.936345114
1968,2.422366224
1969,2.422366224
1970,2.422366224
1971,2.119570446
1972,2.725162002
1973,2.725162002
1974,3.02795778
1975,3.633549336
1976,4.844732449
1977,5.147528227
1978,6.358711339
1979,5.147528227
1980,6.358711339
1981,5.753119783
1982,9.992260675
1983,6.358711339
1984,7.569894451
1985,10.59785223
1986,6.661507117
1987,7.569894451
1988,3.633549336
1989,7.569894451
1990,4.541936671
1991,5.753119783
1992,6.964302895
1993,11.20344379
1994,9.386669119
1995,8.781077563
1996,6.964302895
1997,3.02795778
1998,6.358711339
1999,6.055915561
2000,7.267098673
2001,3.936345114
2002,5.753119783
2003,5.450324005
2004,3.936345114
2005,4.541936671
2006,4.844732449
2007,4.844732449
2008,3.936345114
2009,5.753119783
2010,4.239140892
2011,6.964302895
2012,8.175486007
2013,8.781077563
2014,10.29505645
2015,8.478281785
2016,9.083873341
2017,8.478281785
2018,7.872690229
2019,7.267098673
2020,8.478281785
2021,7.872690229
2022,8.478281785
2023,7.872690229
2024,9.386669119
2025,8.478281785
2026,7.569894451
2027,8.781077563
2028,8.175486007
2029,7.872690229
2030,6.661507117
2031,6.661507117
2032,8.781077563
2033,8.478281785
2034,8.478281785
2035,7.872690229
2036,5.450324005
2037,7.569894451
2038,6.358711339
2039,5.450324005
2040,3.936345114
2041,2.725162002
2042,3.330753558
2043,2.725162002
2044,3.02795778
2045,4.844732449
2046,4.239140892
2047,4.239140892
2048,4.541936671
2049,5.147528227
2050,4.239140892
2051,2.422366224
2052,2.725162002
2053,3.330753558
2054,3.633549336
2055,3.936345114
2056,5.753119783
2057,4.844732449
2058,5.147528227
2059,3.330753558
2060,6.661507117
2061,9.386669119
2062,8.478281785
2063,7.872690229
2064,7.872690229
2065,7.569894451
2066,7.569894451
2067,10.59785223
2068,8.781077563
2069,8.781077563
2070,7.872690229
2071,6.661507117
2072,7.872690229
2073,6.964302895
2074,6.661507117
2075,7.872690229
2076,5.450324005
2077,4.844732449
2078,2.725162002
2079,3.936345114
2080,4.239140892
2081,5.147528227
2082,5.450324005
2083,5.147528227
2084,4.541936671
2085,4.541936671
2086,4.239140892
2087,3.02795778
2088,4.239140892
2089,6.661507117
2090,6.055915561
2091,5.450324005
2092,5.450324005
2093,3.633549336
2094,3.936345114
2095,6.358711339
2096,7.267098673
2097,9.689464897
2098,8.478281785
2099,10.90064801
2100,8.478281785
2101,9.992260675
2102,11.50623957
2103,7.569894451
2104,6.661507117
2105,5.450324005
2106,4.844732449
2107,4.541936671
2108,4.541936671
2109,4.239140892
2110,3.633549336
2111,3.936345114
2112,3.633549336
2113,5.450324005
2114,5.753119783
2115,3.330753558
2116,5.450324005
2117,5.147528227
2118,3.936345114
2119,3.936345114
2120,5.147528227
2121,6.055915561
2122,5.450324005
2123,5.147528227
2124,7.872690229
2125,6.055915561
2126,5.147528227
2127,3.633549336
2128,2.725162002
2129,1.816774668
2130,2.725162002
2131,4.239140892
2132,5.147528227
2133,3.936345114
2134,5.147528227
2135,5.450324005
2136,6.661507117
2137,6.055915561
2138,6.358711339
2139,6.964302895
2140,5.753119783
2141,5.147528227
2142,5.147528227
2143,6.055915561
2144,5.450324005
2145,5.450324005
2146,5.753119783
2147,7.569894451
2148,5.450324005
2149,5.753119783
2150,5.147528227
2151,4.239140892
2152,5.147528227
2153,4.239140892
2154,1.816774668
2155,0.9083873341
2156,2.725162002
2157,0.6055915561
2158,3.02795778
2159,3.633549336
2160,2.119570446
2161,2.422366224
2162,3.936345114
2163,3.02795778
2164,5.450324005
2165,5.147528227
2166,3.936345114
2167,4.541936671
2168,6.055915561
2169,6.661507117
2170,8.781077563
2171,11.20344379
2172,8.478281785
2173,10.29505645
2174,11.20344379
2175,13.32301423
2176,10.90064801
2177,10.59785223
2178,12.71742268
2179,11.20344379
2180,9.083873341
2181,6.661507117
2182,6.964302895
2183,4.541936671
2184,6.358711339
2185,6.964302895
2186,6.661507117
2187,6.964302895
2188,8.781077563
2189,6.358711339
2190,6.358711339
2191,6.964302895
2192,7.872690229
2193,5.147528227
2194,5.147528227
2195,5.147528227
2196,4.541936671
2197,8.175486007
2198,9.992260675
2199,9.386669119
2200,8.175486007
2201,9.689464897
2202,7.569894451
2203,8.175486007
2204,7.569894451
2205,8.175486007
2206,8.478281785
2207,8.478281785
2208,7.872690229
2209,9.083873341
2210,10.90064801
2211,6.964302895
2212,6.661507117
2213,6.661507117
2214,5.147528227
2215,8.781077563
2216,8.175486007
2217,9.083873341
2218,8.478281785
2219,7.872690229
2220,9.083873341
2221,9.689464897
2222,8.781077563
2223,7.267098673
2224,8.175486007
2225,5.147528227
2226,4.239140892
2227,3.02795778
2228,1.51397889
2229,2.119570446
2230,1.51397889
2231,0.9083873341
2232,1.211183112
2233,0.6055915561
2234,1.816774668
2235,1.816774668
2236,2.119570446
2237,2.725162002
2238,1.51397889
2239,1.51397889
2240,3.633549336
2241,4.844732449
2242,6.358711339
2243,6.964302895
2244,5.147528227
2245,8.781077563
2246,8.175486007
2247,7.872690229
2248,8.175486007
2249,8.175486007
2250,7.872690229
2251,6.661507117
2252,6.358711339
2253,6.661507117
2254,6.964302895
2255,5.147528227
2256,6.358711339
2257,6.661507117
2258,6.661507117
2259,8.175486007
2260,8.781077563
2261,8.175486007
2262,8.175486007
2263,9.083873341
2264,11.20344379
2265,9.992260675
2266,10.29505645
2267,11.20344379
2268,13.02021846
2269,14.53419735
2270,13.62581001
2271,12.11183112
2272,12.71742268
2273,11.20344379
2274,11.20344379
2275,10.29505645
2276,10.90064801
2277,9.689464897
2278,10.90064801
2279,8.781077563
2280,7.267098673
2281,6.358711339
2282,7.569894451
2283,5.753119783
2284,6.964302895
2285,7.569894451
2286,6.661507117
2287,6.661507117
2288,2.725162002
2289,3.633549336
2290,3.633549336
2291,2.119570446
2292,3.330753558
2293,2.725162002
2294,4.541936671
2295,6.055915561
2296,5.753119783
2297,6.055915561
2298,5.753119783
2299,6.055915561
2300,7.872690229
2301,5.147528227
2302,5.450324005
2303,6.964302895
2304,5.450324005
2305,5.753119783
2306,5.147528227
2307,4.239140892
2308,5.753119783
2309,5.147528227
2310,3.936345114
2311,5.147528227
2312,5.753119783
2313,7.872690229
2314,9.083873341
2315,9.083873341
2316,11.20344379
2317,11.20344379
2318,11.80903534
2319,7.569894451
2320,9.689464897
2321,7.267098673
2322,6.661507117
2323,7.569894451
2324,4.844732449
2325,7.569894451
2326,5.450324005
2327,7.569894451
2328,7.569894451
2329,5.450324005
2330,7.267098673
2331,6.661507117
2332,3.936345114
2333,4.239140892
2334,4.541936671
2335,4.844732449
2336,6.055915561
2337,7.872690229
2338,6.661507117
2339,7.872690229
2340,9.689464897
2341,9.083873341
2342,9.386669119
2343,8.781077563
2344,9.689464897
2345,7.569894451
2346,6.055915561
2347,5.753119783
2348,6.358711339
2349,6.358711339
2350,5.450324005
2351,5.753119783
2352,2.725162002
2353,1.211183112
2354,2.422366224
2355,1.211183112
2356,1.51397889
2357,0.6055915561
2358,1.211183112
2359,1.51397889
2360,3.633549336
2361,3.936345114
2362,6.055915561
2363,5.753119783
2364,6.661507117
2365,8.175486007
2366,9.083873341
2367,7.569894451
2368,8.175486007
2369,10.59785223
2370,9.386669119
2371,8.781077563
2372,12.4146269
2373,10.29505645
2374,13.02021846
2375,11.50623957
2376,9.689464897
2377,10.29505645
2378,9.083873341
2379,4.844732449
2380,8.175486007
2381,7.267098673
2382,9.992260675
2383,9.386669119
2384,14.53419735
2385,13.02021846
2386,13.32301423
2387,11.20344379
2388,14.53419735
2389,17.25935935
2390,19.68172557
2391,12.11183112
2392,14.83699312
2393,13.92860579
2394,9.992260675
2395,13.32301423
2396,18.47054246
2397,16.35097201
2398,14.83699312
2399,16.35097201
2400,17.25935935
2401,15.44258468
2402,13.92860579
2403,13.32301423
2404,13.92860579
2405,13.92860579
2406,11.20344379
2407,10.90064801
2408,8.781077563
2409,14.23140157
2410,13.92860579
2411,12.4146269
2412,11.80903534
2413,10.29505645
2414,9.386669119
2415,8.478281785
2416,7.569894451
2417,7.267098673
2418,4.541936671
2419,2.119570446
2420,2.725162002
2421,4.541936671
2422,5.450324005
2423,4.844732449
2424,4.239140892
2425,3.936345114
2426,3.330753558
2427,4.239140892
2428,5.450324005
2429,3.936345114
2430,3.633549336
2431,3.02795778
2432,3.633549336
2433,6.661507117
2434,6.661507117
2435,6.661507117
2436,5.753119783
2437,7.267098673
2438,8.175486007
2439,7.267098673
2440,5.147528227
2441,6.055915561
2442,6.964302895
2443,3.936345114
2444,4.239140892
2445,5.147528227
2446,5.753119783
2447,5.753119783
2448,5.147528227
2449,6.358711339
2450,7.872690229
2451,6.358711339
2452,5.450324005
2453,5.450324005
2454,3.936345114
2455,4.541936671
2456,4.844732449
2457,5.450324005
2458,6.964302895
2459,6.055915561
2460,5.147528227
2461,4.844732449
2462,2.725162002
2463,2.725162002
2464,2.119570446
2465,2.422366224
2466,2.422366224
2467,3.330753558
2468,0.9083873341
2469,1.211183112
2470,2.725162002
2471,4.541936671
2472,2.725162002
2473,3.936345114
2474,4.239140892
2475,2.725162002
2476,4.239140892
2477,8.175486007
2478,7.267098673
2479,5.753119783
2480,3.936345114
2481,5.147528227
2482,7.267098673
2483,5.147528227
2484,7.872690229
2485,9.083873341
2486,8.478281785
2487,5.753119783
2488,5.450324005
2489,6.661507117
2490,9.689464897
2491,8.478281785
2492,7.872690229
2493,7.872690229
2494,7.569894451
2495,7.872690229
2496,6.055915561
2497,5.753119783
2498,6.358711339
2499,6.964302895
2500,5.450324005
2501,5.450324005
2502,7.569894451
2503,5.753119783
2504,6.055915561
2505,8.781077563
2506,7.872690229
2507,8.175486007
2508,8.478281785
2509,8.175486007
2510,8.781077563
2511,7.569894451
2512,7.872690229
2513,5.450324005
2514,5.753119783
2515,5.753119783
2516,6.055915561
2517,5.753119783
2518,6.661507117
2519,5.450324005
2520,4.844732449
2521,4.541936671
2522,3.936345114
2523,4.239140892
2524,3.633549336
2525,3.02795778
2526,3.936345114
2527,2.422366224
2528,3.936345114
2529,5.450324005
2530,4.541936671
2531,6.055915561
2532,6.055915561
2533,5.147528227
2534,5.753119783
2535,4.541936671
2536,3.02795778
2537,2.725162002
2538,1.816774668
2539,1.211183112
2540,2.119570446
2541,2.119570446
2542,2.725162002
2543,3.02795778
2544,3.936345114
2545,4.541936671
2546,3.936345114
2547,2.119570446
2548,1.211183112
2549,3.936345114
2550,5.450324005
2551,3.330753558
2552,5.753119783
2553,6.661507117
2554,6.964302895
2555,6.358711339
2556,4.541936671
2557,6.661507117
2558,3.936345114
2559,3.02795778
2560,3.633549336
2561,5.753119783
2562,5.450324005
2563,5.147528227
2564,7.872690229
2565,6.055915561
2566,9.689464897
2567,8.175486007
2568,8.781077563
2569,8.478281785
2570,7.267098673
2571,5.450324005
2572,2.725162002
2573,2.725162002
2574,3.02795778
2575,2.422366224
2576,4.541936671
2577,5.147528227
2578,5.147528227
2579,6.358711339
2580,6.358711339
2581,6.358711339
2582,3.936345114
2583,2.119570446
2584,3.330753558
2585,3.02795778
2586,2.725162002
2587,2.725162002
2588,3.02795778
2589,2.422366224
2590,2.725162002
2591,2.119570446
2592,0.6055915561
2593,2.119570446
2594,2.422366224
2595,4.239140892
2596,5.147528227
2597,5.753119783
2598,5.753119783
2599,6.964302895
2600,7.267098673
2601,6.661507117
2602,8.781077563
2603,8.781077563
2604,8.175486007
2605,6.964302895
2606,7.569894451
2607,8.175486007
2608,8.781077563
2609,6.358711339
2610,6.055915561
2611,8.175486007
2612,5.753119783
2613,6.661507117
2614,6.358711339
2615,6.055915561
2616,7.267098673
2617,7.872690229
2618,8.175486007
2619,7.872690229
2620,8.781077563
2621,6.358711339
2622,7.569894451
2623,7.872690229
2624,5.450324005
2625,8.175486007
2626,8.175486007
2627,10.59785223
2628,11.80903534
2629,8.781077563
2630,11.20344379
2631,9.689464897
2632,9.083873341
2633,9.083873341
2634,10.29505645
2635,7.267098673
2636,6.964302895
2637,7.569894451
2638,7.569894451
2639,6.661507117
2640,6.358711339
2641,4.844732449
2642,5.147528227
2643,5.450324005
2644,5.147528227
2645,5.147528227
2646,5.753119783
2647,4.844732449
2648,6.358711339
2649,5.450324005
2650,5.147528227
2651,4.239140892
2652,8.781077563
2653,8.175486007
2654,8.175486007
2655,8.478281785
2656,7.872690229
2657,7.872690229
2658,6.055915561
2659,8.478281785
2660,5.753119783
2661,9.689464897
2662,9.083873341
2663,8.175486007
2664,4.541936671
2665,5.753119783
2666,3.936345114
2667,6.358711339
2668,4.541936671
2669,3.02795778
2670,3.633549336
2671,5.450324005
2672,5.147528227
2673,7.569894451
2674,5.450324005
2675,9.689464897
2676,5.753119783
2677,6.358711339
2678,4.541936671
2679,5.450324005
2680,3.936345114
2681,3.936345114
2682,4.239140892
2683,4.541936671
2684,4.239140892
2685,3.936345114
2686,2.119570446
2687,1.211183112
2688,2.119570446
2689,1.816774668
2690,1.211183112
2691,3.02795778
2692,5.450324005
2693,6.964302895
2694,3.330753558
2695,8.478281785
2696,6.964302895
2697,9.386669119
2698,10.29505645
2699,12.71742268
2700,11.20344379
2701,10.59785223
2702,13.62581001
2703,13.02021846
2704,7.872690229
2705,9.083873341
2706,8.781077563
2707,6.358711339
2708,7.569894451
2709,6.964302895
2710,6.964302895
2711,3.936345114
2712,6.358711339
2713,5.147528227
2714,6.661507117
2715,7.872690229
2716,6.661507117
2717,4.541936671
2718,6.055915561
2719,8.175486007
2720,4.844732449
2721,6.964302895
2722,9.386669119
2723,9.689464897
2724,8.175486007
2725,13.02021846
2726,11.50623957
2727,9.689464897
2728,10.59785223
2729,8.781077563
2730,9.386669119
2731,12.11183112
2732,13.02021846
2733,14.83699312
2734,13.62581001
2735,13.02021846
2736,14.53419735
2737,0
2738,13.92860579
2739,13.32301423
2740,12.11183112
2741,12.11183112
2742,13.32301423
2743,13.92860579
2744,14.83699312
2745,13.92860579
2746,12.71742268
2747,16.04817624
2748,14.83699312
2749,17.25935935
2750,16.65376779
2751,15.44258468
2752,16.65376779
2753,13.32301423
2754,11.80903534
2755,13.02021846
2756,10.59785223
2757,10.90064801
2758,11.20344379
2759,9.992260675
2760,10.29505645
2761,9.386669119
2762,7.569894451
2763,9.083873341
2764,9.083873341
2765,6.055915561
2766,4.541936671
2767,3.936345114
2768,4.239140892
2769,3.936345114
2770,4.239140892
2771,6.964302895
2772,6.964302895
2773,4.541936671
2774,6.661507117
2775,6.964302895
2776,6.964302895
2777,7.872690229
2778,6.661507117
2779,6.055915561
2780,5.147528227
2781,3.936345114
2782,3.936345114
2783,3.936345114
2784,4.844732449
2785,4.541936671
2786,4.541936671
2787,5.147528227
2788,3.633549336
2789,4.239140892
2790,5.147528227
2791,5.450324005
2792,6.661507117
2793,5.753119783
2794,8.175486007
2795,8.175486007
2796,6.964302895
2797,6.964302895
2798,6.964302895
2799,8.478281785
2800,6.358711339
2801,6.358711339
2802,5.450324005
2803,5.147528227
2804,6.661507117
2805,5.753119783
2806,7.569894451
2807,8.781077563
2808,5.450324005
2809,8.478281785
2810,8.478281785
2811,5.450324005
2812,5.450324005
2813,4.844732449
2814,3.330753558
2815,3.936345114
2816,2.422366224
2817,3.330753558
2818,2.725162002
2819,2.725162002
2820,3.02795778
2821,3.330753558
2822,4.239140892
2823,4.844732449
2824,6.358711339
2825,6.358711339
2826,7.872690229
2827,6.661507117
2828,7.569894451
2829,7.872690229
2830,6.358711339
2831,6.661507117
2832,6.055915561
2833,6.964302895
2834,4.541936671
2835,4.844732449
2836,5.753119783
2837,4.239140892
2838,3.330753558
2839,4.541936671
2840,3.02795778
2841,2.422366224
2842,3.330753558
2843,1.816774668
2844,2.725162002
2845,3.936345114
2846,2.422366224
2847,1.816774668
2848,1.211183112
2849,2.119570446
2850,2.422366224
2851,4.844732449
2852,6.358711339
2853,8.478281785
2854,8.478281785
2855,6.964302895
2856,5.147528227
2857,9.689464897
2858,9.689464897
2859,9.386669119
2860,8.781077563
2861,10.29505645
2862,8.175486007
2863,7.872690229
2864,6.661507117
2865,7.569894451
2866,9.689464897
2867,9.083873341
2868,8.781077563
2869,8.478281785
2870,6.964302895
2871,3.936345114
2872,4.239140892
2873,3.330753558
2874,3.02795778
2875,1.816774668
2876,1.816774668
2877,1.211183112
2878,1.211183112
2879,2.119570446
2880,1.816774668
2881,1.211183112
2882,2.725162002
2883,1.816774668
2884,3.02795778
2885,2.119570446
2886,3.02795778
2887,2.422366224
2888,3.02795778
2889,3.02795778
2890,3.633549336
2891,2.119570446
2892,4.844732449
2893,4.844732449
2894,5.753119783
2895,6.661507117
2896,7.267098673
2897,5.450324005
2898,8.175486007
2899,10.59785223
2900,8.478281785
2901,11.20344379
2902,11.20344379
2903,9.689464897
2904,12.11183112
2905,13.62581001
2906,10.29505645
2907,11.80903534
2908,10.59785223
2909,13.02021846
2910,14.23140157
2911,11.80903534
2912,12.11183112
2913,13.32301423
2914,11.80903534
2915,12.11183112
2916,12.11183112
2917,15.1397889
2918,9.386669119
2919,11.80903534
2920,13.32301423
2921,10.59785223
2922,10.29505645
2923,11.20344379
2924,11.80903534
2925,10.90064801
2926,9.992260675
2927,10.90064801
2928,8.175486007
2929,10.90064801
2930,9.083873341
2931,9.689464897
2932,8.781077563
2933,8.175486007
2934,7.569894451
2935,7.569894451
2936,6.964302895
2937,9.386669119
2938,10.29505645
2939,10.59785223
2940,8.175486007
2941,8.175486007
2942,8.781077563
2943,6.055915561
2944,6.358711339
2945,6.055915561
2946,3.02795778
2947,3.936345114
2948,2.725162002
2949,4.239140892
2950,2.119570446
2951,3.330753558
2952,3.02795778
2953,2.725162002
2954,3.02795778
2955,3.936345114
2956,3.330753558
2957,3.330753558
2958,4.541936671
2959,3.936345114
2960,4.239140892
2961,5.753119783
2962,4.844732449
2963,1.211183112
2964,0.9083873341
2965,2.725162002
2966,2.725162002
2967,4.844732449
2968,5.450324005
2969,6.055915561
2970,7.872690229
2971,8.478281785
2972,4.541936671
2973,6.358711339
2974,7.569894451
2975,4.844732449
2976,4.239140892
2977,6.358711339
2978,8.781077563
2979,7.569894451
2980,7.569894451
2981,7.569894451
2982,6.358711339
2983,7.872690229
2984,11.80903534
2985,10.29505645
2986,9.689464897
2987,12.11183112
2988,9.386669119
2989,10.29505645
2990,11.80903534
2991,10.90064801
2992,11.20344379
2993,7.569894451
2994,9.083873341
2995,6.358711339
2996,9.689464897
2997,6.661507117
2998,5.450324005
2999,5.753119783
3000,6.358711339
3001,9.083873341
3002,7.569894451
3003,7.569894451
3004,8.175486007
3005,8.781077563
3006,7.569894451
3007,7.569894451
3008,5.450324005
3009,8.478281785
3010,9.386669119
3011,9.992260675
3012,7.569894451
3013,7.569894451
3014,6.964302895
3015,6.964302895
3016,6.964302895
3017,6.055915561
3018,3.02795778
3019,2.725162002
3020,4.239140892
3021,4.239140892
3022,3.936345114
3023,3.02795778
3024,2.422366224
3025,2.422366224
3026,3.633549336
3027,2.725162002
3028,3.02795778
3029,3.330753558
3030,3.633549336
3031,2.725162002
3032,6.055915561
3033,2.422366224
3034,8.478281785
3035,9.689464897
3036,6.964302895
3037,6.661507117
3038,6.964302895
3039,5.753119783
3040,8.781077563
3041,6.358711339
3042,8.175486007
3043,6.055915561
3044,6.055915561
3045,6.964302895
3046,7.872690229
3047,7.872690229
3048,7.569894451
3049,8.781077563
3050,7.267098673
3051,7.872690229
3052,6.055915561
3053,6.661507117
3054,5.450324005
3055,6.358711339
3056,6.661507117
3057,7.872690229
3058,8.175486007
3059,9.386669119
3060,8.478281785
3061,9.083873341
3062,8.478281785
3063,6.358711339
3064,8.175486007
3065,6.661507117
3066,3.330753558
3067,3.330753558
3068,6.358711339
3069,4.239140892
3070,3.936345114
3071,3.633549336
3072,3.633549336
3073,6.964302895
3074,7.569894451
3075,6.964302895
3076,4.541936671
3077,6.661507117
3078,6.964302895
3079,8.781077563
3080,7.872690229
3081,10.90064801
3082,8.478281785
3083,8.478281785
3084,10.90064801
3085,13.32301423
3086,13.32301423
3087,14.53419735
3088,16.04817624
3089,14.53419735
3090,13.62581001
3091,9.083873341
3092,12.4146269
3093,14.83699312
3094,15.1397889
3095,12.11183112
3096,11.80903534
3097,12.4146269
3098,10.90064801
3099,12.11183112
3100,13.62581001
3101,12.71742268
3102,10.29505645
3103,10.90064801
3104,12.4146269
3105,12.71742268
3106,11.20344379
3107,12.11183112
3108,13.02021846
3109,13.92860579
3110,13.92860579
3111,12.4146269
3112,9.386669119
3113,10.29505645
3114,8.781077563
3115,8.175486007
3116,11.50623957
3117,9.083873341
3118,9.689464897
3119,9.689464897
3120,9.689464897
3121,8.478281785
3122,8.478281785
3123,9.083873341
3124,9.689464897
3125,6.964302895
3126,4.239140892
3127,6.055915561
3128,4.541936671
3129,7.569894451
3130,8.175486007
3131,7.569894451
3132,6.661507117
3133,8.175486007
3134,7.872690229
3135,8.175486007
3136,6.358711339
3137,3.02795778
3138,3.02795778
3139,2.119570446
3140,2.422366224
3141,0.302795778
3142,0.6055915561
3143,2.119570446
3144,4.541936671
3145,4.239140892
3146,4.844732449
3147,5.450324005
3148,5.753119783
3149,2.725162002
3150,3.330753558
3151,4.239140892
3152,3.633549336
3153,2.725162002
3154,3.330753558
3155,3.02795778
3156,5.450324005
3157,4.239140892
3158,3.936345114
3159,3.936345114
3160,5.450324005
3161,4.239140892
3162,2.422366224
3163,1.211183112
3164,1.211183112
3165,1.211183112
3166,1.51397889
3167,3.02795778
3168,5.450324005
3169,2.119570446
3170,3.633549336
3171,3.936345114
3172,3.633549336
3173,3.02795778
3174,2.119570446
3175,1.51397889
3176,2.119570446
3177,1.816774668
3178,1.51397889
3179,2.422366224
3180,3.330753558
3181,3.633549336
3182,3.936345114
3183,3.633549336
3184,3.330753558
3185,3.330753558
3186,3.936345114
3187,3.936345114
3188,3.633549336
3189,5.147528227
3190,5.147528227
3191,3.330753558
3192,4.239140892
3193,4.239140892
3194,3.330753558
3195,2.725162002
3196,2.422366224
3197,3.936345114
3198,2.725162002
3199,2.119570446
3200,1.51397889
3201,2.725162002
3202,2.725162002
3203,3.02795778
3204,4.541936671
3205,5.450324005
3206,5.450324005
3207,3.936345114
3208,5.753119783
3209,3.02795778
3210,5.753119783
3211,9.083873341
